73258.599954480 [MEMLOG_E_WCET_START]	diff = 0.031052187
73258.600954734 [MEMLOG_E_S1_DONE]	diff = 0.001000254
73258.600955567 [MEMLOG_E_S1_RUN]	diff = 0.000000833
73258.632001973 [MEMLOG_E_WCET_START]	diff = 0.031046406
73258.632924571 [MEMLOG_E_S1_DONE]	diff = 0.000922598
73258.632925196 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73258.667973190 [MEMLOG_E_WCET_START]	diff = 0.035047994
73258.668878705 [MEMLOG_E_S1_DONE]	diff = 0.000905515
73258.668879069 [MEMLOG_E_S1_RUN]	diff = 0.000000364
73258.699977767 [MEMLOG_E_WCET_START]	diff = 0.031098698
73258.700952812 [MEMLOG_E_S1_DONE]	diff = 0.000975045
73258.700953541 [MEMLOG_E_S1_RUN]	diff = 0.000000729
73258.732065051 [MEMLOG_E_WCET_START]	diff = 0.031111510
73258.732958118 [MEMLOG_E_S1_DONE]	diff = 0.000893067
73258.732958691 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73258.767972049 [MEMLOG_E_WCET_START]	diff = 0.035013358
73258.768855741 [MEMLOG_E_S1_DONE]	diff = 0.000883692
73258.768856314 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73258.799923137 [MEMLOG_E_WCET_START]	diff = 0.031066823
73258.800855526 [MEMLOG_E_S1_DONE]	diff = 0.000932389
73258.800856203 [MEMLOG_E_S1_RUN]	diff = 0.000000677
73258.832006307 [MEMLOG_E_WCET_START]	diff = 0.031150104
73258.832914165 [MEMLOG_E_S1_DONE]	diff = 0.000907858
73258.832914790 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73258.867945492 [MEMLOG_E_WCET_START]	diff = 0.035030702
73258.868865747 [MEMLOG_E_S1_DONE]	diff = 0.000920255
73258.868866163 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73258.899955329 [MEMLOG_E_WCET_START]	diff = 0.031089166
73258.900934125 [MEMLOG_E_S1_DONE]	diff = 0.000978796
73258.900935115 [MEMLOG_E_S1_RUN]	diff = 0.000000990
73258.931984177 [MEMLOG_E_WCET_START]	diff = 0.031049062
73258.932881462 [MEMLOG_E_S1_DONE]	diff = 0.000897285
73258.932881983 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73258.968041903 [MEMLOG_E_WCET_START]	diff = 0.035159920
73258.968972470 [MEMLOG_E_S1_DONE]	diff = 0.000930567
73258.968972991 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73258.999940283 [MEMLOG_E_WCET_START]	diff = 0.030967292
73259.000895485 [MEMLOG_E_S1_DONE]	diff = 0.000955202
73259.000896214 [MEMLOG_E_S1_RUN]	diff = 0.000000729
73259.031992151 [MEMLOG_E_WCET_START]	diff = 0.031095937
73259.032920061 [MEMLOG_E_S1_DONE]	diff = 0.000927910
73259.032920478 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73259.067953055 [MEMLOG_E_WCET_START]	diff = 0.035032577
73259.068886486 [MEMLOG_E_S1_DONE]	diff = 0.000933431
73259.068887059 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73259.099924403 [MEMLOG_E_WCET_START]	diff = 0.031037344
73259.100964708 [MEMLOG_E_S1_DONE]	diff = 0.001040305
73259.100965490 [MEMLOG_E_S1_RUN]	diff = 0.000000782
73259.131997156 [MEMLOG_E_WCET_START]	diff = 0.031031666
73259.132927619 [MEMLOG_E_S1_DONE]	diff = 0.000930463
73259.132928035 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73259.167944102 [MEMLOG_E_WCET_START]	diff = 0.035016067
73259.168865242 [MEMLOG_E_S1_DONE]	diff = 0.000921140
73259.168865554 [MEMLOG_E_S1_RUN]	diff = 0.000000312
73259.199934148 [MEMLOG_E_WCET_START]	diff = 0.031068594
73259.200911797 [MEMLOG_E_S1_DONE]	diff = 0.000977649
73259.200912527 [MEMLOG_E_S1_RUN]	diff = 0.000000730
73259.231956276 [MEMLOG_E_WCET_START]	diff = 0.031043749
73259.232859968 [MEMLOG_E_S1_DONE]	diff = 0.000903692
73259.232860333 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73259.267987024 [MEMLOG_E_WCET_START]	diff = 0.035126691
73259.268883580 [MEMLOG_E_S1_DONE]	diff = 0.000896556
73259.268883997 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73259.299996653 [MEMLOG_E_WCET_START]	diff = 0.031112656
73259.300958052 [MEMLOG_E_S1_DONE]	diff = 0.000961399
73259.300958990 [MEMLOG_E_S1_RUN]	diff = 0.000000938
73259.331974875 [MEMLOG_E_WCET_START]	diff = 0.031015885
73259.332871171 [MEMLOG_E_S1_DONE]	diff = 0.000896296
73259.332871744 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73259.367958019 [MEMLOG_E_WCET_START]	diff = 0.035086275
73259.368886086 [MEMLOG_E_S1_DONE]	diff = 0.000928067
73259.368886607 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73259.399993741 [MEMLOG_E_WCET_START]	diff = 0.031107134
73259.401031182 [MEMLOG_E_S1_DONE]	diff = 0.001037441
73259.401032068 [MEMLOG_E_S1_RUN]	diff = 0.000000886
73259.431942589 [MEMLOG_E_WCET_START]	diff = 0.030910521
73248.072008525 [MEMLOG_E_WCET_START] *not in order
	diff = -12.640065936
73248.072920134 [MEMLOG_E_S1_DONE]	diff = 0.000911609
73248.072920759 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73248.104080081 [MEMLOG_E_WCET_START]	diff = 0.031159322
73248.105027210 [MEMLOG_E_S1_DONE]	diff = 0.000947129
73248.105027627 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73248.136007523 [MEMLOG_E_WCET_START]	diff = 0.030979896
73248.136971631 [MEMLOG_E_S1_DONE]	diff = 0.000964108
73248.136972048 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73248.172006031 [MEMLOG_E_WCET_START]	diff = 0.035033983
73248.172923889 [MEMLOG_E_S1_DONE]	diff = 0.000917858
73248.172924358 [MEMLOG_E_S1_RUN]	diff = 0.000000469
73248.204093524 [MEMLOG_E_WCET_START]	diff = 0.031169166
73248.204995914 [MEMLOG_E_S1_DONE]	diff = 0.000902390
73248.204996330 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73248.235994924 [MEMLOG_E_WCET_START]	diff = 0.030998594
73248.236902106 [MEMLOG_E_S1_DONE]	diff = 0.000907182
73248.236902678 [MEMLOG_E_S1_RUN]	diff = 0.000000572
73248.272044005 [MEMLOG_E_WCET_START]	diff = 0.035141327
73248.272942749 [MEMLOG_E_S1_DONE]	diff = 0.000898744
73248.272943374 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73248.304000874 [MEMLOG_E_WCET_START]	diff = 0.031057500
73248.304901545 [MEMLOG_E_S1_DONE]	diff = 0.000900671
73248.304902118 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73248.335964669 [MEMLOG_E_WCET_START]	diff = 0.031062551
73248.336849716 [MEMLOG_E_S1_DONE]	diff = 0.000885047
73248.336850653 [MEMLOG_E_S1_RUN]	diff = 0.000000937
73248.372030417 [MEMLOG_E_WCET_START]	diff = 0.035179764
73248.372953067 [MEMLOG_E_S1_DONE]	diff = 0.000922650
73248.372953483 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73248.404024473 [MEMLOG_E_WCET_START]	diff = 0.031070990
73248.404937019 [MEMLOG_E_S1_DONE]	diff = 0.000912546
73248.404937592 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73248.435972591 [MEMLOG_E_WCET_START]	diff = 0.031034999
73248.436870502 [MEMLOG_E_S1_DONE]	diff = 0.000897911
73248.436871231 [MEMLOG_E_S1_RUN]	diff = 0.000000729
73248.472066255 [MEMLOG_E_WCET_START]	diff = 0.035195024
73248.473008645 [MEMLOG_E_S1_DONE]	diff = 0.000942390
73248.473009374 [MEMLOG_E_S1_RUN]	diff = 0.000000729
73248.503987291 [MEMLOG_E_WCET_START]	diff = 0.030977917
73248.504928587 [MEMLOG_E_S1_DONE]	diff = 0.000941296
73248.504929420 [MEMLOG_E_S1_RUN]	diff = 0.000000833
73248.536029055 [MEMLOG_E_WCET_START]	diff = 0.031099635
73248.536943997 [MEMLOG_E_S1_DONE]	diff = 0.000914942
73248.536944413 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73248.572021730 [MEMLOG_E_WCET_START]	diff = 0.035077317
73248.572942297 [MEMLOG_E_S1_DONE]	diff = 0.000920567
73248.572942713 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73248.604038077 [MEMLOG_E_WCET_START]	diff = 0.031095364
73248.604961300 [MEMLOG_E_S1_DONE]	diff = 0.000923223
73248.604961821 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73248.635970884 [MEMLOG_E_WCET_START]	diff = 0.031009063
73248.636877336 [MEMLOG_E_S1_DONE]	diff = 0.000906452
73248.636877857 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73248.672001527 [MEMLOG_E_WCET_START]	diff = 0.035123670
73248.672919542 [MEMLOG_E_S1_DONE]	diff = 0.000918015
73248.672920011 [MEMLOG_E_S1_RUN]	diff = 0.000000469
73248.704001468 [MEMLOG_E_WCET_START]	diff = 0.031081457
73248.704899483 [MEMLOG_E_S1_DONE]	diff = 0.000898015
73248.704899848 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73248.735998702 [MEMLOG_E_WCET_START]	diff = 0.031098854
73248.736898487 [MEMLOG_E_S1_DONE]	diff = 0.000899785
73248.736898852 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73248.772043459 [MEMLOG_E_WCET_START]	diff = 0.035144607
73248.772935276 [MEMLOG_E_S1_DONE]	diff = 0.000891817
73248.772935901 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73248.804023453 [MEMLOG_E_WCET_START]	diff = 0.031087552
73248.804944749 [MEMLOG_E_S1_DONE]	diff = 0.000921296
73248.804945166 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73248.835996519 [MEMLOG_E_WCET_START]	diff = 0.031051353
73248.836900316 [MEMLOG_E_S1_DONE]	diff = 0.000903797
73248.836900680 [MEMLOG_E_S1_RUN]	diff = 0.000000364
73248.872006746 [MEMLOG_E_WCET_START]	diff = 0.035106066
73248.872942626 [MEMLOG_E_S1_DONE]	diff = 0.000935880
73248.872943511 [MEMLOG_E_S1_RUN]	diff = 0.000000885
73248.904038927 [MEMLOG_E_WCET_START]	diff = 0.031095416
73248.904982202 [MEMLOG_E_S1_DONE]	diff = 0.000943275
73248.904983087 [MEMLOG_E_S1_RUN]	diff = 0.000000885
73248.936015952 [MEMLOG_E_WCET_START]	diff = 0.031032865
73248.936943446 [MEMLOG_E_S1_DONE]	diff = 0.000927494
73248.936943862 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73248.972030866 [MEMLOG_E_WCET_START]	diff = 0.035087004
73248.972946068 [MEMLOG_E_S1_DONE]	diff = 0.000915202
73248.972946433 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73249.003999193 [MEMLOG_E_WCET_START]	diff = 0.031052760
73249.004903406 [MEMLOG_E_S1_DONE]	diff = 0.000904213
73249.004903823 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73249.036040541 [MEMLOG_E_WCET_START]	diff = 0.031136718
73249.036936212 [MEMLOG_E_S1_DONE]	diff = 0.000895671
73249.036937618 [MEMLOG_E_S1_RUN]	diff = 0.000001406
73249.072076288 [MEMLOG_E_WCET_START]	diff = 0.035138670
73249.073016646 [MEMLOG_E_S1_DONE]	diff = 0.000940358
73249.073017011 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73249.104021542 [MEMLOG_E_WCET_START]	diff = 0.031004531
73249.104957421 [MEMLOG_E_S1_DONE]	diff = 0.000935879
73249.104957838 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73249.136026848 [MEMLOG_E_WCET_START]	diff = 0.031069010
73249.136960123 [MEMLOG_E_S1_DONE]	diff = 0.000933275
73249.136960644 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73249.172001450 [MEMLOG_E_WCET_START]	diff = 0.035040806
73249.172918788 [MEMLOG_E_S1_DONE]	diff = 0.000917338
73249.172919309 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73249.204048683 [MEMLOG_E_WCET_START]	diff = 0.031129374
73249.204963208 [MEMLOG_E_S1_DONE]	diff = 0.000914525
73249.204963573 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73249.236014718 [MEMLOG_E_WCET_START]	diff = 0.031051145
73249.236927681 [MEMLOG_E_S1_DONE]	diff = 0.000912963
73249.236928098 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73249.272038956 [MEMLOG_E_WCET_START]	diff = 0.035110858
73249.272969418 [MEMLOG_E_S1_DONE]	diff = 0.000930462
73249.272970147 [MEMLOG_E_S1_RUN]	diff = 0.000000729
73249.304007751 [MEMLOG_E_WCET_START]	diff = 0.031037604
73249.304953214 [MEMLOG_E_S1_DONE]	diff = 0.000945463
73249.304953891 [MEMLOG_E_S1_RUN]	diff = 0.000000677
73249.335992276 [MEMLOG_E_WCET_START]	diff = 0.031038385
73249.336893155 [MEMLOG_E_S1_DONE]	diff = 0.000900879
73249.336893885 [MEMLOG_E_S1_RUN]	diff = 0.000000730
73249.372004326 [MEMLOG_E_WCET_START]	diff = 0.035110441
73249.372933851 [MEMLOG_E_S1_DONE]	diff = 0.000929525
73249.372934268 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73249.404080204 [MEMLOG_E_WCET_START]	diff = 0.031145936
73249.404996656 [MEMLOG_E_S1_DONE]	diff = 0.000916452
73249.404997229 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73249.436018427 [MEMLOG_E_WCET_START]	diff = 0.031021198
73249.436910400 [MEMLOG_E_S1_DONE]	diff = 0.000891973
73249.436910921 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73249.472018602 [MEMLOG_E_WCET_START]	diff = 0.035107681
73249.472934950 [MEMLOG_E_S1_DONE]	diff = 0.000916348
73249.472935315 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73249.504080730 [MEMLOG_E_WCET_START]	diff = 0.031145415
73249.504985829 [MEMLOG_E_S1_DONE]	diff = 0.000905099
73249.504986245 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73249.535991714 [MEMLOG_E_WCET_START]	diff = 0.031005469
73249.536896448 [MEMLOG_E_S1_DONE]	diff = 0.000904734
73249.536897073 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73249.572021785 [MEMLOG_E_WCET_START]	diff = 0.035124712
73249.572928289 [MEMLOG_E_S1_DONE]	diff = 0.000906504
73249.572928810 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73249.604015945 [MEMLOG_E_WCET_START]	diff = 0.031087135
73249.604947970 [MEMLOG_E_S1_DONE]	diff = 0.000932025
73249.604948491 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73249.636026355 [MEMLOG_E_WCET_START]	diff = 0.031077864
73249.636934005 [MEMLOG_E_S1_DONE]	diff = 0.000907650
73249.636934474 [MEMLOG_E_S1_RUN]	diff = 0.000000469
73249.671995749 [MEMLOG_E_WCET_START]	diff = 0.035061275
73249.672931315 [MEMLOG_E_S1_DONE]	diff = 0.000935566
73249.672931836 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73249.704032669 [MEMLOG_E_WCET_START]	diff = 0.031100833
73249.704967402 [MEMLOG_E_S1_DONE]	diff = 0.000934733
73249.704968027 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73249.735998600 [MEMLOG_E_WCET_START]	diff = 0.031030573
73249.736922812 [MEMLOG_E_S1_DONE]	diff = 0.000924212
73249.736923490 [MEMLOG_E_S1_RUN]	diff = 0.000000678
73249.772018358 [MEMLOG_E_WCET_START]	diff = 0.035094868
73249.772924498 [MEMLOG_E_S1_DONE]	diff = 0.000906140
73249.772924914 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73249.803985695 [MEMLOG_E_WCET_START]	diff = 0.031060781
73249.804917460 [MEMLOG_E_S1_DONE]	diff = 0.000931765
73249.804918033 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73249.836071730 [MEMLOG_E_WCET_START]	diff = 0.031153697
73249.836968547 [MEMLOG_E_S1_DONE]	diff = 0.000896817
73249.836968963 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73249.872013728 [MEMLOG_E_WCET_START]	diff = 0.035044765
73249.872927003 [MEMLOG_E_S1_DONE]	diff = 0.000913275
73249.872927472 [MEMLOG_E_S1_RUN]	diff = 0.000000469
73249.904013253 [MEMLOG_E_WCET_START]	diff = 0.031085781
73249.904937049 [MEMLOG_E_S1_DONE]	diff = 0.000923796
73249.904937778 [MEMLOG_E_S1_RUN]	diff = 0.000000729
73249.936096423 [MEMLOG_E_WCET_START]	diff = 0.031158645
73249.937038083 [MEMLOG_E_S1_DONE]	diff = 0.000941660
73249.937038656 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73249.972001182 [MEMLOG_E_WCET_START]	diff = 0.034962526
73249.972892790 [MEMLOG_E_S1_DONE]	diff = 0.000891608
73249.972893363 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73250.004033362 [MEMLOG_E_WCET_START]	diff = 0.031139999
73250.004955127 [MEMLOG_E_S1_DONE]	diff = 0.000921765
73250.004955856 [MEMLOG_E_S1_RUN]	diff = 0.000000729
73250.036003616 [MEMLOG_E_WCET_START]	diff = 0.031047760
73250.036917048 [MEMLOG_E_S1_DONE]	diff = 0.000913432
73250.036917412 [MEMLOG_E_S1_RUN]	diff = 0.000000364
73250.072010927 [MEMLOG_E_WCET_START]	diff = 0.035093515
73250.072925920 [MEMLOG_E_S1_DONE]	diff = 0.000914993
73250.072926806 [MEMLOG_E_S1_RUN]	diff = 0.000000886
73250.104004201 [MEMLOG_E_WCET_START]	diff = 0.031077395
73250.104966226 [MEMLOG_E_S1_DONE]	diff = 0.000962025
73250.104966851 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73250.135978882 [MEMLOG_E_WCET_START]	diff = 0.031012031
73250.136939136 [MEMLOG_E_S1_DONE]	diff = 0.000960254
73250.136939813 [MEMLOG_E_S1_RUN]	diff = 0.000000677
73250.171995099 [MEMLOG_E_WCET_START]	diff = 0.035055286
73250.172888218 [MEMLOG_E_S1_DONE]	diff = 0.000893119
73250.172888895 [MEMLOG_E_S1_RUN]	diff = 0.000000677
73250.204011707 [MEMLOG_E_WCET_START]	diff = 0.031122812
73250.204946492 [MEMLOG_E_S1_DONE]	diff = 0.000934785
73250.204946909 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73250.236023158 [MEMLOG_E_WCET_START]	diff = 0.031076249
73250.236959350 [MEMLOG_E_S1_DONE]	diff = 0.000936192
73250.236960027 [MEMLOG_E_S1_RUN]	diff = 0.000000677
73250.272018906 [MEMLOG_E_WCET_START]	diff = 0.035058879
73250.272940567 [MEMLOG_E_S1_DONE]	diff = 0.000921661
73250.272940983 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73250.304002025 [MEMLOG_E_WCET_START]	diff = 0.031061042
73250.304907435 [MEMLOG_E_S1_DONE]	diff = 0.000905410
73250.304907852 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73250.335995716 [MEMLOG_E_WCET_START]	diff = 0.031087864
73250.336920866 [MEMLOG_E_S1_DONE]	diff = 0.000925150
73250.336921283 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73250.368172375 [MEMLOG_E_WCET_START]	diff = 0.031251092
73250.369048254 [MEMLOG_E_S1_DONE]	diff = 0.000875879
73250.369048619 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73250.403975572 [MEMLOG_E_WCET_START]	diff = 0.034926953
73250.404811452 [MEMLOG_E_S1_DONE]	diff = 0.000835880
73250.404812441 [MEMLOG_E_S1_RUN]	diff = 0.000000989
73250.436027180 [MEMLOG_E_WCET_START]	diff = 0.031214739
73250.436938111 [MEMLOG_E_S1_DONE]	diff = 0.000910931
73250.436938476 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73250.468079100 [MEMLOG_E_WCET_START]	diff = 0.031140624
73250.468948469 [MEMLOG_E_S1_DONE]	diff = 0.000869369
73250.468949042 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73250.504025213 [MEMLOG_E_WCET_START]	diff = 0.035076171
73250.504979894 [MEMLOG_E_S1_DONE]	diff = 0.000954681
73250.504980571 [MEMLOG_E_S1_RUN]	diff = 0.000000677
73250.535982081 [MEMLOG_E_WCET_START]	diff = 0.031001510
73250.536917544 [MEMLOG_E_S1_DONE]	diff = 0.000935463
73250.536918117 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73250.568079418 [MEMLOG_E_WCET_START]	diff = 0.031161301
73250.568998630 [MEMLOG_E_S1_DONE]	diff = 0.000919212
73250.568999047 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73250.603976989 [MEMLOG_E_WCET_START]	diff = 0.034977942
73250.604891254 [MEMLOG_E_S1_DONE]	diff = 0.000914265
73250.604891670 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73250.636008180 [MEMLOG_E_WCET_START]	diff = 0.031116510
73250.636915778 [MEMLOG_E_S1_DONE]	diff = 0.000907598
73250.636916143 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73250.668053955 [MEMLOG_E_WCET_START]	diff = 0.031137812
73250.668949730 [MEMLOG_E_S1_DONE]	diff = 0.000895775
73250.668950355 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73250.704087879 [MEMLOG_E_WCET_START]	diff = 0.035137524
73250.705030217 [MEMLOG_E_S1_DONE]	diff = 0.000942338
73250.705030633 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73250.736012457 [MEMLOG_E_WCET_START]	diff = 0.030981824
73250.736906461 [MEMLOG_E_S1_DONE]	diff = 0.000894004
73250.736907086 [MEMLOG_E_S1_RUN]	diff = 0.000000625
73250.768048752 [MEMLOG_E_WCET_START]	diff = 0.031141666
73250.768915204 [MEMLOG_E_S1_DONE]	diff = 0.000866452
73250.768915777 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73250.804052833 [MEMLOG_E_WCET_START]	diff = 0.035137056
73250.804946629 [MEMLOG_E_S1_DONE]	diff = 0.000893796
73250.804947046 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73250.835991733 [MEMLOG_E_WCET_START]	diff = 0.031044687
73250.836917300 [MEMLOG_E_S1_DONE]	diff = 0.000925567
73250.836918081 [MEMLOG_E_S1_RUN]	diff = 0.000000781
73250.868047455 [MEMLOG_E_WCET_START]	diff = 0.031129374
73250.868937657 [MEMLOG_E_S1_DONE]	diff = 0.000890202
73250.868938230 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73250.904006120 [MEMLOG_E_WCET_START]	diff = 0.035067890
73250.904958457 [MEMLOG_E_S1_DONE]	diff = 0.000952337
73250.904959238 [MEMLOG_E_S1_RUN]	diff = 0.000000781
73250.936013249 [MEMLOG_E_WCET_START]	diff = 0.031054011
73250.936930274 [MEMLOG_E_S1_DONE]	diff = 0.000917025
73250.936930951 [MEMLOG_E_S1_RUN]	diff = 0.000000677
73250.968038138 [MEMLOG_E_WCET_START]	diff = 0.031107187
73250.968943340 [MEMLOG_E_S1_DONE]	diff = 0.000905202
73250.968943913 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73251.004017011 [MEMLOG_E_WCET_START]	diff = 0.035073098
73251.004938411 [MEMLOG_E_S1_DONE]	diff = 0.000921400
73251.004938932 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73251.035966275 [MEMLOG_E_WCET_START]	diff = 0.031027343
73251.036861269 [MEMLOG_E_S1_DONE]	diff = 0.000894994
73251.036861634 [MEMLOG_E_S1_RUN]	diff = 0.000000365
73251.068028612 [MEMLOG_E_WCET_START]	diff = 0.031166978
73251.068902981 [MEMLOG_E_S1_DONE]	diff = 0.000874369
73251.068903502 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73251.104008318 [MEMLOG_E_WCET_START]	diff = 0.035104816
73251.104943260 [MEMLOG_E_S1_DONE]	diff = 0.000934942
73251.104943624 [MEMLOG_E_S1_RUN]	diff = 0.000000364
73251.136025343 [MEMLOG_E_WCET_START]	diff = 0.031081719
73251.136952212 [MEMLOG_E_S1_DONE]	diff = 0.000926869
73251.136952628 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73251.168033097 [MEMLOG_E_WCET_START]	diff = 0.031080469
73251.168935643 [MEMLOG_E_S1_DONE]	diff = 0.000902546
73251.168936007 [MEMLOG_E_S1_RUN]	diff = 0.000000364
73251.203980824 [MEMLOG_E_WCET_START]	diff = 0.035044817
73251.204903943 [MEMLOG_E_S1_DONE]	diff = 0.000923119
73251.204904464 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73251.236023942 [MEMLOG_E_WCET_START]	diff = 0.031119478
73251.236902582 [MEMLOG_E_S1_DONE]	diff = 0.000878640
73251.236902999 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73251.267995550 [MEMLOG_E_WCET_START]	diff = 0.031092551
73251.268870232 [MEMLOG_E_S1_DONE]	diff = 0.000874682
73251.268870805 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73251.304031454 [MEMLOG_E_WCET_START]	diff = 0.035160649
73251.304967437 [MEMLOG_E_S1_DONE]	diff = 0.000935983
73251.304968010 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73251.335975406 [MEMLOG_E_WCET_START]	diff = 0.031007396
73251.336873004 [MEMLOG_E_S1_DONE]	diff = 0.000897598
73251.336873733 [MEMLOG_E_S1_RUN]	diff = 0.000000729
73251.368009045 [MEMLOG_E_WCET_START]	diff = 0.031135312
73251.368916070 [MEMLOG_E_S1_DONE]	diff = 0.000907025
73251.368916747 [MEMLOG_E_S1_RUN]	diff = 0.000000677
73251.403990210 [MEMLOG_E_WCET_START]	diff = 0.035073463
73251.404911297 [MEMLOG_E_S1_DONE]	diff = 0.000921087
73251.404911714 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73251.435968589 [MEMLOG_E_WCET_START]	diff = 0.031056875
73251.436843427 [MEMLOG_E_S1_DONE]	diff = 0.000874838
73251.436843843 [MEMLOG_E_S1_RUN]	diff = 0.000000416
73251.467981811 [MEMLOG_E_WCET_START]	diff = 0.031137968
73251.468832743 [MEMLOG_E_S1_DONE]	diff = 0.000850932
73251.468833212 [MEMLOG_E_S1_RUN]	diff = 0.000000469
73251.503966674 [MEMLOG_E_WCET_START]	diff = 0.035133462
73251.504872449 [MEMLOG_E_S1_DONE]	diff = 0.000905775
73251.504872970 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73251.535992969 [MEMLOG_E_WCET_START]	diff = 0.031119999
73251.536871817 [MEMLOG_E_S1_DONE]	diff = 0.000878848
73251.536872338 [MEMLOG_E_S1_RUN]	diff = 0.000000521
73251.568049941 [MEMLOG_E_WCET_START]	diff = 0.031177603
73251.568920248 [MEMLOG_E_S1_DONE]	diff = 0.000870307
73251.568921029 [MEMLOG_E_S1_RUN]	diff = 0.000000781
73251.603994596 [MEMLOG_E_WCET_START]	diff = 0.035073567
73251.604885892 [MEMLOG_E_S1_DONE]	diff = 0.000891296
73251.604886465 [MEMLOG_E_S1_RUN]	diff = 0.000000573
73251.635983756 [MEMLOG_E_WCET_START]	diff = 0.031097291
73251.636892343 [MEMLOG_E_S1_DONE]	diff = 0.000908587
73251.636892760 [MEMLOG_E_S1_RUN]	diff = 0.000000417
73251.668028488 [MEMLOG_E_WCET_START]	diff = 0.031135728
73251.668880306 [MEMLOG_E_S1_DONE]	diff = 0.000851818
73251.668880722 [MEMLOG_E_S1_RUN]	diff = 0.000000416
